mag, 90, -67, -100
mag, 77, -72, -100
mag, 64, -78, -100
mag, 50, -87, -95
mag, 43, -96, -92
mag, 15, -110, -79
mag, 9, -114, -76
mag, 10, -117, -74
mag, 3, -125, -68
mag, -2, -127, -62
mag, -3, -132, -57
mag, -10, -134, -53
mag, -8, -129, -59
mag, -7, -128, -60
mag, -9, -124, -63
mag, -15, -119, -65
mag, -13, -115, -70
mag, -17, -112, -67
mag, -23, -104, -71
mag, -36, -99, -68
mag, -41, -93, -69
mag, -38, -94, -69
mag, -41, -93, -68
mag, -38, -91, -71
mag, -36, -98, -68
mag, -49, -103, -57
mag, -51, -96, -59
mag, -67, -69, -62
mag, -80, -63, -54
mag, -92, -54, -46
mag, -100, -45, -39
mag, -105, -37, -36
mag, -106, -30, -36
mag, -107, -21, -35
mag, -112, -10, -29
mag, -123, 5, -12
mag, -120, 21, -12
mag, -120, 33, -7
mag, -117, 42, -6
mag, -114, 51, -8
mag, -110, 59, -10
mag, -110, 49, -17
mag, -109, 26, -28
mag, -103, -16, -41
mag, -100, -48, -39
mag, -77, -77, -51
mag, -43, -111, -54
mag, -16, -120, -61
mag, 71, -117, -77
mag, 96, -99, -83
mag, 110, -87, -86
mag, 137, -61, -86
mag, 157, -38, -81
mag, 171, -22, -75
mag, 175, -4, -73
mag, 171, 24, -73
mag, 156, 60, -73
mag, 151, 78, -65
mag, 138, 96, -63
mag, 101, 123, -56
mag, 61, 135, -50
mag, 41, 137, -47
mag, 12, 134, -44
mag, -3, 130, -42
mag, -13, 128, -41
mag, -21, 127, -37
mag, -32, 126, -31
mag, -41, 122, -29
mag, -44, 119, -30
mag, -54, 111, -29
mag, -60, 112, -24
mag, -60, 118, -13
mag, -62, 120, -11
mag, -69, 116, -8
mag, -81, 108, -3
mag, -86, 104, 1
mag, -93, 98, 4
mag, -99, 95, 11
mag, -105, 88, 12
mag, -112, 78, 15
mag, -120, 63, 17
mag, -125, 55, 21
mag, -129, 47, 22
mag, -133, 37, 25
mag, -136, 28, 27
mag, -138, 15, 28
mag, -140, 6, 29
mag, -141, 2, 31
mag, -141, -6, 29
mag, -141, -9, 29
mag, -140, -16, 28
mag, -140, -23, 25
mag, -139, -30, 25
mag, -136, -37, 21
mag, -129, -51, 10
mag, -122, -61, 1
mag, -117, -67, -5
mag, -108, -75, -16
mag, -99, -85, -21
mag, -101, -90, -15
mag, -80, -104, -29
mag, -64, -120, -30
mag, -48, -129, -36
mag, -47, -138, -26
mag, -58, -130, -28
mag, -31, -138, -38
mag, -20, -140, -43
mag, -20, -149, -34
mag, -5, -161, -25
mag, 12, -159, -34
mag, 31, -160, -37
mag, 27, -155, -43
mag, 36, -156, -44
mag, 57, -156, -41
mag, 84, -151, -43
mag, 105, -140, -48
mag, 115, -128, -54
mag, 127, -117, -58
mag, 140, -101, -62
mag, 159, -78, -61
mag, 171, -56, -59
mag, 178, -35, -57
mag, 181, -21, -57
mag, 192, 10, -49
mag, 193, 21, -46
mag, 202, 28, -40
mag, 220, 56, -3
mag, 228, 66, 23
mag, 221, 93, 48
mag, 195, 129, 59
mag, 164, 154, 65
mag, 137, 169, 66
mag, 108, 178, 82
mag, 77, 181, 100
mag, 56, 180, 115
mag, 24, 174, 127
mag, -2, 166, 134
mag, -30, 153, 140
mag, -39, 146, 142
mag, -65, 130, 143
mag, -80, 117, 144
mag, -93, 104, 142
mag, -101, 96, 141
mag, -103, 90, 144
mag, -113, 81, 136
mag, -120, 73, 133
mag, -126, 60, 131
mag, -134, 46, 122
mag, -141, 29, 114
mag, -147, 4, 101
mag, -148, -9, 94
mag, -149, -25, 86
mag, -145, -51, 75
mag, -137, -75, 60
mag, -129, -91, 50
mag, -121, -103, 41
mag, -107, -116, 26
mag, -99, -122, 16
mag, -90, -128, 9
mag, -80, -134, 3
mag, -66, -141, -9
mag, -61, -142, -10
mag, -52, -149, -13
mag, -38, -153, -19
mag, -19, -156, -27
mag, -3, -153, -39
mag, 24, -151, -49
mag, 49, -148, -55
mag, 63, -144, -59
mag, 89, -132, -66
mag, 108, -121, -69
mag, 110, -114, -72
mag, 113, -109, -75
mag, 117, -107, -74
mag, 116, -106, -76
mag, 131, -87, -80
mag, 140, -84, -78
mag, 147, -71, -80
mag, 149, -66, -81
mag, 146, -65, -83
mag, 142, -66, -85
mag, 127, -81, -85
mag, 140, -74, -83
mag, 145, -57, -87
mag, 136, -38, -97
mag, 148, -16, -94
mag, 149, 44, -87
mag, 127, 72, -85
mag, 90, 77, -95
mag, 74, 76, -97
mag, 65, 78, -97
mag, 51, 90, -90
mag, 27, 91, -87
mag, 11, 87, -87
mag, 5, 85, -86
mag, -9, 71, -88
mag, -41, 40, -87
mag, -46, 27, -87
mag, -51, 5, -88
mag, -61, -34, -82
mag, -68, -56, -75
mag, -65, -65, -74
mag, -61, -96, -64
mag, -74, -111, -44
mag, -91, -107, -29
mag, -90, -112, -27
mag, -92, -107, -30
mag, -97, -94, -35
mag, -99, -86, -36
mag, -99, -88, -33
mag, -81, -126, -22
mag, -65, -156, 3
mag, -76, -154, 15
mag, -76, -160, 35
mag, -68, -169, 53
mag, -67, -172, 68
mag, -80, -161, 94
mag, -93, -136, 133
mag, -97, -121, 151
mag, -96, -114, 162
mag, -86, -107, 180
mag, -87, -63, 205
mag, -84, -53, 209
mag, -79, -44, 215
mag, -77, -35, 218
mag, -77, -15, 219
mag, -78, 3, 218
mag, -74, 31, 215
mag, -61, 54, 215
mag, -56, 77, 207
mag, -55, 79, 205
mag, -57, 76, 206
mag, -58, 84, 199
mag, -62, 87, 194
mag, -58, 88, 196
mag, -58, 90, 195
mag, -54, 100, 189
mag, -59, 99, 185
mag, -67, 103, 175
mag, -71, 105, 168
mag, -72, 109, 162
mag, -80, 105, 158
mag, -85, 103, 151
mag, -86, 110, 140
mag, -86, 115, 127
mag, -81, 125, 117
mag, -71, 137, 100
mag, -74, 136, 92
mag, -72, 138, 84
mag, -70, 140, 82
mag, -67, 142, 76
mag, -71, 139, 74
mag, -69, 141, 67
mag, -61, 145, 57
mag, -58, 146, 48
mag, -56, 146, 40
mag, -56, 145, 36
mag, -55, 142, 24
mag, -53, 139, 11
mag, -51, 135, 0
mag, -48, 129, -12
mag, -45, 125, -22
mag, -41, 116, -37
mag, -39, 108, -46
mag, -40, 104, -49
mag, -40, 98, -54
mag, -42, 89, -60
mag, -47, 70, -69
mag, -47, 53, -77
mag, -52, 30, -82
mag, -55, 17, -83
mag, -55, 4, -85
mag, -56, -2, -85
mag, -58, -16, -85
mag, -60, -37, -82
mag, -60, -50, -79
mag, -58, -69, -75
mag, -56, -83, -70
mag, -65, -95, -58
mag, -73, -96, -50
mag, -85, -88, -44
mag, -94, -94, -31
mag, -89, -113, -21
mag, -80, -135, -6
mag, -83, -140, 5
mag, -86, -144, 18
mag, -92, -146, 39
mag, -95, -146, 58
mag, -97, -146, 70
mag, -102, -141, 82
mag, -109, -132, 90
mag, -112, -127, 97
mag, -113, -123, 109
mag, -116, -118, 111
mag, -119, -110, 120
mag, -117, -107, 130
mag, -104, -116, 146
mag, -91, -121, 160
mag, -85, -119, 170
mag, -82, -110, 181
mag, -82, -103, 187
mag, -73, -93, 201
mag, -74, -79, 207
mag, -77, -71, 208
mag, -72, -71, 212
mag, -74, -87, 202
mag, -85, -107, 178
mag, -87, -113, 169
mag, -81, -95, 191
mag, -73, -103, 192
mag, -76, -112, 183
mag, -80, -110, 181
mag, -80, -109, 182
mag, -78, -109, 182
mag, -67, -120, 183
mag, -65, -131, 173
mag, -67, -125, 180
mag, -78, -120, 172
mag, -101, -112, 149
mag, -106, -114, 136
mag, -107, -119, 126
mag, -113, -115, 119
mag, -118, -110, 109
mag, -118, -111, 105
mag, -119, -112, 96
mag, -119, -112, 83
mag, -122, -108, 73
mag, -125, -101, 60
mag, -125, -98, 50
mag, -125, -93, 37
mag, -126, -92, 39
mag, -129, -83, 34
mag, -128, -80, 27
mag, -127, -80, 24
mag, -124, -84, 20
mag, -119, -89, 14
mag, -115, -93, 8
mag, -111, -97, 3
mag, -107, -95, -7
mag, -104, -91, -16
mag, -102, -91, -20
mag, -97, -89, -27
mag, -87, -95, -35
mag, -85, -95, -38
mag, -79, -102, -40
mag, -74, -101, -44
mag, -71, -100, -50
mag, -60, -113, -49
mag, -52, -117, -52
mag, -46, -118, -56
mag, -37, -121, -59
mag, -33, -118, -63
mag, -24, -123, -65
mag, -28, -122, -63
mag, -36, -128, -53
mag, -35, -131, -51
mag, -35, -121, -60
mag, -41, -113, -63
mag, -36, -103, -72
mag, -29, -106, -74
mag, -27, -104, -76
mag, -15, -95, -86
mag, 24, -87, -100
mag, 26, -88, -100
mag, 38, -82, -104
mag, 65, -96, -98
mag, 81, -98, -96
mag, 87, -102, -93
mag, 90, -103, -92
mag, 113, -104, -85
mag, 132, -101, -79
mag, 141, -100, -75
mag, 144, -105, -71
mag, 146, -115, -63
mag, 154, -118, -54
mag, 161, -119, -48
mag, 170, -119, -39
mag, 183, -118, -25
mag, 190, -117, -18
mag, 194, -116, -11
mag, 201, -119, 4
mag, 206, -116, 11
mag, 211, -114, 21
mag, 217, -108, 32
mag, 220, -106, 45
mag, 224, -102, 56
mag, 226, -98, 69
mag, 227, -95, 77
mag, 224, -98, 84
mag, 220, -103, 92
mag, 217, -105, 98
mag, 212, -112, 103
mag, 210, -111, 111
mag, 201, -114, 126
mag, 195, -114, 139
mag, 187, -118, 146
mag, 184, -116, 152
mag, 178, -112, 165
mag, 163, -112, 181
mag, 142, -125, 186
mag, 120, -129, 196
mag, 110, -127, 202
mag, 107, -126, 205
mag, 103, -128, 204
mag, 93, -138, 199
mag, 94, -140, 197
mag, 73, -149, 193
mag, 57, -152, 192
mag, 62, -154, 190
mag, 59, -154, 191
mag, 53, -157, 187
mag, 37, -158, 187
mag, 20, -158, 185
mag, 14, -156, 187
mag, 2, -152, 188
mag, -6, -151, 186
mag, -13, -150, 185
mag, -32, -145, 181
mag, -29, -149, 178
mag, -43, -144, 174
mag, -53, -147, 162
mag, -49, -158, 147
mag, -53, -161, 135
mag, -55, -160, 135
mag, -43, -169, 134
mag, -25, -179, 125
mag, -18, -182, 121
mag, -18, -182, 121
mag, -39, -171, 128
mag, -55, -163, 130
mag, -69, -156, 124
mag, -67, -159, 120
mag, -77, -155, 114
mag, -76, -154, 115
mag, -66, -161, 114
mag, -70, -160, 107
mag, -72, -161, 96
mag, -79, -157, 91
mag, -81, -156, 80
mag, -96, -141, 63
mag, -106, -126, 44
mag, -109, -120, 38
mag, -112, -114, 34
mag, -115, -106, 24
mag, -114, -105, 20
mag, -113, -100, 12
mag, -114, -91, 4
mag, -113, -94, 4
mag, -114, -88, -1
mag, -108, -94, -5
mag, -92, -106, -18
mag, -86, -107, -26
mag, -84, -107, -27
mag, -78, -110, -33
mag, -75, -112, -33
mag, -71, -107, -41
mag, -65, -108, -46
mag, -61, -110, -48
mag, -57, -112, -50
mag, -52, -113, -53
mag, -47, -112, -56
mag, -44, -114, -59
mag, -42, -116, -58
mag, -40, -114, -59
mag, -37, -114, -60
mag, -35, -115, -63
mag, -25, -119, -65
mag, -13, -123, -68
mag, -7, -124, -70
mag, 1, -115, -80
mag, 22, -113, -86
mag, 41, -119, -84
mag, 46, -125, -82
mag, 62, -127, -80
mag, 84, -131, -74
mag, 94, -133, -71
mag, 94, -142, -62
mag, 101, -134, -68
mag, 106, -134, -66
mag, 107, -133, -67
mag, 115, -129, -67
mag, 118, -129, -65
mag, 125, -129, -62
mag, 139, -125, -58
mag, 155, -119, -52
mag, 169, -115, -43
mag, 178, -109, -39
mag, 188, -110, -27
mag, 198, -109, -13
mag, 202, -110, -5
mag, 206, -112, 7
mag, 206, -114, 11
mag, 205, -121, 23
mag, 203, -126, 31
mag, 202, -128, 33
mag, 199, -132, 40
mag, 198, -135, 45
mag, 193, -141, 59
mag, 188, -144, 81
mag, 181, -143, 110
mag, 176, -146, 117
mag, 166, -148, 130
mag, 155, -146, 148
mag, 146, -143, 162
mag, 139, -145, 166
mag, 138, -142, 170
mag, 130, -131, 188
mag, 119, -130, 196
mag, 108, -133, 198
mag, 101, -136, 198
mag, 89, -130, 207
mag, 81, -131, 207
mag, 82, -131, 208
mag, 75, -130, 211
mag, 71, -128, 213
mag, 70, -129, 213
mag, 69, -128, 214
mag, 68, -128, 214
mag, 71, -127, 214
mag, 70, -126, 216
mag, 72, -127, 214
mag, 76, -128, 213
mag, 84, -136, 204
mag, 97, -148, 187
mag, 113, -152, 171
mag, 121, -156, 162
mag, 133, -157, 151
mag, 132, -158, 150
mag, 137, -160, 141
mag, 153, -165, 96
mag, 160, -163, 70
mag, 162, -146, 3
mag, 152, -136, -26
mag, 146, -120, -47
mag, 132, -100, -72
mag, 127, -86, -81
mag, 112, -72, -93
mag, 104, -73, -95
mag, 96, -76, -96
mag, 90, -79, -96
mag, 84, -88, -93
mag, 89, -91, -90
mag, 87, -91, -92
mag, 87, -90, -92
mag, 77, -79, -99
mag, 71, -80, -99
mag, 49, -97, -92
mag, 33, -102, -88
mag, 25, -100, -88
mag, 12, -102, -84
mag, 0, -100, -83
mag, -13, -103, -77
mag, -23, -105, -72
mag, -29, -103, -70
mag, -23, -98, -76
mag, -23, -90, -79
mag, -32, -79, -82
mag, -39, -78, -78
mag, -42, -75, -79
mag, -50, -59, -80
mag, -57, -46, -79
mag, -66, -33, -75
mag, -73, -25, -73
mag, -69, -22, -75
mag, -67, -20, -77
mag, -71, -20, -73
mag, -76, -7, -71
mag, -73, 5, -71
mag, -72, 21, -70
mag, -70, 34, -69
mag, -62, 59, -66
mag, -60, 71, -62
mag, -55, 81, -59
mag, -49, 91, -57
mag, -43, 97, -57
mag, -45, 98, -54
mag, -44, 101, -52
mag, -44, 106, -48
mag, -41, 107, -49
mag, -30, 106, -57
mag, -29, 108, -56
mag, -21, 114, -54
mag, -11, 125, -49
mag, -2, 129, -49
mag, 16, 132, -53
mag, 25, 133, -54
mag, 39, 132, -57
mag, 67, 132, -57
mag, 81, 129, -59
mag, 87, 128, -60
mag, 91, 124, -61
mag, 97, 116, -68
mag, 109, 102, -75
mag, 116, 86, -83
mag, 132, 70, -85
mag, 141, 53, -88
mag, 148, 45, -87
mag, 147, 40, -88
mag, 145, 33, -91
mag, 147, 27, -92
mag, 150, 22, -91
mag, 153, 15, -90
mag, 153, 8, -90
mag, 153, 1, -92
mag, 153, -3, -92
mag, 153, -8, -92
mag, 148, -14, -94
mag, 151, -23, -92
mag, 155, -40, -88
mag, 141, -62, -89
mag, 156, -72, -78
mag, 166, -82, -66
mag, 152, -99, -66
mag, 138, -120, -60
mag, 131, -135, -49
mag, 123, -139, -51
mag, 108, -144, -53
mag, 96, -150, -50
mag, 90, -153, -49
mag, 92, -154, -47
mag, 91, -151, -50
mag, 83, -151, -53
mag, 84, -159, -44
mag, 86, -173, -24
mag, 88, -184, -1
mag, 96, -186, 13
mag, 94, -190, 25
mag, 92, -192, 30
mag, 101, -192, 43
mag, 89, -197, 57
mag, 83, -199, 77
mag, 76, -198, 94
mag, 70, -197, 103
mag, 63, -194, 121
mag, 71, -190, 131
mag, 70, -185, 143
mag, 53, -177, 161
mag, 54, -171, 170
mag, 54, -166, 177
mag, 42, -162, 182
mag, 30, -156, 189
mag, 8, -148, 194
mag, 10, -144, 198
mag, -10, -132, 203
mag, -24, -110, 215
mag, -42, -100, 211
mag, -51, -98, 208
mag, -60, -96, 203
mag, -51, -113, 198
mag, -26, -127, 199
mag, -22, -136, 193
mag, -14, -136, 196
mag, -15, -136, 196
mag, -18, -136, 194
mag, -17, -137, 193
mag, -27, -137, 190
mag, -32, -137, 186
mag, -50, -131, 180
mag, -70, -124, 171
mag, -79, -121, 165
mag, -84, -121, 158
mag, -97, -117, 146
mag, -107, -114, 129
mag, -107, -116, 126
mag, -112, -112, 117
mag, -114, -109, 114
mag, -121, -102, 108
mag, -127, -92, 103
mag, -135, -77, 97
mag, -139, -63, 99
mag, -145, -41, 95
mag, -147, -22, 91
mag, -148, -1, 84
mag, -146, 16, 79
mag, -144, 26, 74
mag, -143, 30, 74
mag, -138, 45, 66
mag, -133, 55, 54
mag, -129, 56, 40
mag, -121, 53, 11
mag, -121, 36, -3
mag, -120, 31, -8
mag, -119, 23, -11
mag, -114, 12, -22
mag, -109, -4, -35
mag, -104, -16, -41
mag, -94, -24, -49
mag, -80, -42, -61
mag, -67, -52, -70
mag, -53, -68, -75
mag, -37, -84, -77
mag, -18, -96, -82
mag, -5, -107, -80
mag, 19, -118, -79
mag, 36, -126, -76
mag, 48, -136, -69
mag, 61, -147, -59
mag, 70, -153, -52
mag, 78, -155, -48
mag, 83, -158, -44
mag, 89, -161, -38
mag, 95, -165, -29
mag, 97, -167, -28
mag, 102, -169, -21
mag, 104, -173, -12
mag, 104, -179, -1
mag, 101, -182, 7
mag, 99, -186, 15
mag, 99, -188, 21
mag, 99, -192, 35
mag, 94, -195, 49
mag, 95, -195, 50
mag, 106, -188, 27
mag, 119, -182, 24
mag, 139, -175, 32
mag, 138, -179, 50
mag, 132, -182, 58
mag, 128, -183, 71
mag, 129, -183, 67
mag, 126, -183, 78
mag, 104, -189, 90
mag, 110, -187, 95
mag, 106, -187, 103
mag, 97, -188, 107
mag, 91, -190, 105
mag, 77, -191, 114
mag, 72, -189, 122
mag, 71, -186, 132
mag, 62, -184, 140
mag, 55, -182, 147
mag, 47, -178, 156
mag, 39, -174, 164
mag, 27, -171, 168
mag, 27, -169, 169
mag, 27, -170, 170
mag, 26, -166, 174
mag, 18, -162, 178
mag, 8, -159, 179
mag, -1, -152, 186
mag, -3, -149, 189
mag, -4, -149, 188
mag, 56, -172, 167
mag, 47, -167, 174
mag, 39, -167, 173
mag, 3, -164, 171
mag, 9, -162, 175
mag, 43, -158, 186
mag, 27, -154, 190
mag, -4, -142, 195
mag, -32, -125, 199
mag, -44, -115, 201
mag, -56, -101, 202
mag, -73, -84, 200
mag, -86, -68, 197
mag, -98, -51, 190
mag, -105, -36, 185
mag, -111, -23, 180
mag, -113, -14, 176
mag, -115, 1, 172
mag, -118, 16, 165
mag, -118, 25, 160
mag, -118, 33, 155
mag, -119, 39, 153
mag, -119, 46, 147
mag, -117, 48, 148
mag, -119, 49, 144
mag, -118, 52, 144
mag, -118, 54, 142
mag, -116, 59, 142
mag, -114, 67, 136
mag, -108, 89, 118
mag, -102, 102, 107
mag, -102, 102, 103
mag, -103, 102, 98
mag, -103, 103, 91
mag, -101, 107, 81
mag, -103, 104, 78
mag, -101, 106, 71
mag, -101, 107, 68
mag, -100, 108, 61
mag, -102, 104, 54
mag, -105, 99, 47
mag, -106, 94, 39
mag, -112, 81, 28
mag, -112, 72, 15
mag, -115, 53, -1
mag, -111, 42, -13
mag, -105, 33, -27
mag, -96, 16, -42
mag, -90, 1, -53
mag, -82, -16, -61
mag, -70, -44, -68
mag, -69, -50, -68
mag, -60, -56, -73
mag, -49, -60, -79
mag, -27, -65, -89
mag, -11, -75, -92
mag, 11, -91, -92
mag, 41, -103, -92
mag, 56, -113, -87
mag, 66, -125, -78
mag, 70, -137, -68
mag, 66, -144, -62
mag, 62, -148, -58
mag, 61, -155, -51
mag, 59, -161, -44
mag, 58, -165, -38
mag, 55, -172, -31
mag, 48, -176, -23
mag, 41, -180, -18
mag, 72, -164, -39
mag, 125, -104, -77
mag, 144, -45, -94
mag, 138, -19, -100
mag, 141, -6, -101
mag, 144, 3, -99
mag, 148, 6, -97
mag, 144, 6, -99
mag, 142, 6, -100
mag, 138, -8, -102
mag, 129, -17, -105
mag, 106, -33, -109
mag, 101, -67, -102
mag, 89, -89, -95
mag, 91, -124, -71
mag, 74, -140, -60
mag, 73, -162, -34
mag, 59, -171, -23
mag, 56, -185, 6
mag, 62, -190, 24
mag, 106, -186, 74
mag, 92, -187, 100
mag, 100, -178, 125
mag, 117, -167, 135
mag, 134, -158, 137
mag, 141, -151, 142
mag, 161, -131, 149
mag, 168, -116, 159
mag, 180, -91, 168
mag, 192, -73, 167
mag, 207, -50, 161
mag, 213, -36, 159
mag, 216, -29, 156
mag, 221, -23, 149
mag, 229, -10, 136
mag, 237, -6, 120
mag, 244, -2, 93
mag, 246, -8, 78
mag, 247, -10, 70
mag, 248, -7, 56
mag, 248, -7, 45
mag, 246, 2, 28
mag, 248, 4, 38
mag, 244, -2, 17
mag, 224, 13, -30
mag, 212, 9, -47
mag, 198, -8, -63
mag, 183, -23, -75
mag, 171, -33, -83
mag, 161, -41, -87
mag, 151, -53, -89
mag, 142, -64, -90
mag, 135, -71, -91
mag, 125, -85, -87
mag, 116, -95, -86
mag, 112, -104, -82
mag, 108, -109, -80
mag, 100, -114, -78
mag, 97, -124, -71
mag, 96, -129, -68
mag, 91, -136, -63
mag, 88, -144, -56
mag, 78, -150, -50
mag, 71, -161, -40
mag, 59, -166, -34
mag, 54, -173, -23
mag, 52, -182, -6
mag, 51, -186, 2
mag, 54, -188, 7
mag, 55, -188, 6
mag, 51, -186, 0
mag, 65, -186, 0
mag, 64, -188, 5
mag, 63, -198, 39
mag, 79, -198, 65
mag, 53, -200, 64
mag, 55, -183, 142
mag, 15, -165, 170
mag, 11, -151, 181
mag, 10, -149, 180
mag, 3, -143, 184
mag, 27, -126, 206
mag, 45, -146, 190
mag, 95, -140, 187
mag, 135, -119, 187
mag, 165, -96, 184
mag, 182, -78, 179
mag, 222, -12, 150
mag, 222, 9, 152
mag, 216, 30, 157
mag, 199, 65, 165
mag, 181, 89, 168
mag, 167, 104, 171
mag, 157, 113, 172
mag, 138, 126, 172
mag, 119, 135, 173
mag, 78, 146, 178
mag, 53, 142, 185
mag, 10, 123, 200
mag, -17, 103, 209
mag, -21, 96, 213
mag, -28, 81, 220
mag, -29, 69, 227
mag, -31, 31, 238
mag, -38, 8, 239
mag, -36, -19, 241
mag, -34, -29, 242
mag, -31, -36, 242
mag, -32, -46, 240
mag, -17, -71, 238
mag, 11, -100, 232
mag, 33, -115, 226
mag, 67, -125, 216
mag, 89, -125, 212
mag, 110, -123, 205
mag, 151, -110, 191
mag, 174, -91, 183
mag, 190, -60, 184
mag, 189, -40, 192
mag, 158, -1, 220
mag, 133, 25, 230
mag, 118, 46, 232
mag, 81, 81, 228
mag, 51, 105, 217
mag, 33, 116, 208
mag, 26, 125, 199
mag, 14, 139, 181
mag, -7, 147, 159
mag, -9, 149, 156
mag, -11, 153, 144
mag, -7, 166, 111
mag, -1, 172, 81
mag, 9, 175, 55
mag, 9, 169, 25
mag, 1, 162, 9
mag, -2, 159, 5
mag, 9, 159, -2
mag, 46, 150, -27
mag, 42, 138, -42
mag, 52, 129, -52
mag, 43, 112, -65
mag, 72, 98, -77
mag, 92, 105, -68
mag, 135, 95, -60
mag, 171, 67, -53
mag, 178, 61, -52
mag, 176, 39, -61
mag, 192, 4, -54
mag, 182, -1, -65
mag, 204, -35, -40
mag, 192, -61, -44
mag, 178, -108, -27
mag, 104, -172, -1
mag, 53, -179, -2
mag, 19, -178, 1
mag, 25, -177, -4
mag, 15, -180, 6
mag, -44, -158, 5
mag, -72, -134, -1
mag, -74, -144, 18
mag, -102, -114, 17
mag, -114, -90, 12
mag, -117, -44, -11
mag, -109, -3, -28
mag, -85, 44, -45
mag, -65, 76, -46
mag, -60, 98, -33
mag, -42, 87, -56
mag, -58, 70, -55
mag, -57, 67, -57
mag, -60, 39, -68
mag, -81, -35, -57
mag, -43, -99, -60
mag, 16, -151, -44
mag, 35, -158, -41
mag, 40, -141, -59
mag, 39, -111, -82
mag, 45, -96, -92
mag, 45, -79, -100
mag, 67, -73, -101
mag, 80, -78, -98
mag, 100, -67, -98
mag, 174, -58, -64
mag, 208, -56, -26
mag, 218, -62, -5
mag, 220, -75, 15
mag, 218, -94, 54
mag, 203, -117, 87
mag, 178, -137, 112
mag, 168, -140, 125
mag, 152, -150, 132
mag, 138, -157, 134
mag, 122, -166, 133
mag, 104, -173, 135
mag, 72, -177, 143
mag, 40, -182, 139
mag, 14, -184, 128
mag, 4, -184, 122
mag, 1, -184, 120
mag, -25, -181, 101
mag, -32, -180, 88
mag, -28, -183, 76
mag, -12, -188, 63
mag, 26, -193, 51
mag, 76, -192, 56
mag, 88, -191, 67
mag, 116, -181, 85
mag, 133, -169, 114
mag, 159, -154, 109
mag, 178, -143, 92
mag, 183, -139, 57
mag, 136, -119, -52
mag, 121, -63, -91
mag, 119, 2, -102
mag, 70, 27, -109
mag, 37, 46, -105
mag, 32, 54, -102
mag, 32, 66, -96
mag, 38, 82, -88
mag, 55, 76, -91
mag, 46, 70, -92
mag, 56, 68, -93
mag, 87, 48, -97
mag, 94, 43, -100
mag, 70, 64, -99
mag, 47, 85, -91
mag, 32, 89, -91
mag, 32, 93, -91
mag, 31, 97, -90
mag, 33, 101, -88
mag, 49, 99, -92
mag, 71, 82, -99
mag, 76, 71, -102
mag, 99, 44, -105
mag, 113, 36, -105
mag, 114, 41, -103
mag, 110, 44, -104
mag, 100, 70, -98
mag, 93, 89, -91
mag, 87, 104, -83
mag, 80, 113, -78
mag, 77, 124, -69
mag, 67, 142, -53
mag, 57, 157, -34
mag, 58, 172, -5
mag, 60, 180, 16
mag, 70, 183, 31
mag, 78, 185, 53
mag, 89, 183, 80
mag, 104, 177, 100
mag, 112, 170, 115
mag, 112, 167, 125
mag, 118, 161, 132
mag, 137, 147, 143
mag, 149, 125, 164
mag, 161, 109, 170
mag, 157, 108, 174
